make,model,year,engine_fuel_type,engine_hp,engine_cylinders,transmission_type,driven_wheels,number_of_doors,market_category,vehicle_size,vehicle_style,highway_mpg,city_mpg,popularity,msrp,combined_mpg
Mercedes-Benz,300-Class,1993,regular,177.0,6,AUTOMATIC,all wheel drive,4.0,Luxury,Midsize,Wagon,19,15,617,2544,16.8
Mercedes-Benz,300-Class,1993,regular,217.0,6,AUTOMATIC,rear wheel drive,2.0,Luxury,Midsize,Coupe,22,17,617,2397,19.25
Mercedes-Benz,300-Class,1993,diesel,121.0,5,AUTOMATIC,rear wheel drive,4.0,"Diesel,Luxury",Midsize,Sedan,30,23,617,2000,26.15
Mercedes-Benz,300-Class,1993,regular,228.0,6,MANUAL,rear wheel drive,2.0,"Luxury,Performance",Compact,Convertible,21,14,617,4174,17.150000000000002
Mercedes-Benz,300-Class,1993,regular,217.0,6,AUTOMATIC,rear wheel drive,4.0,Luxury,Midsize,Sedan,22,17,617,2187,19.25
Mercedes-Benz,300-Class,1993,diesel,148.0,6,AUTOMATIC,rear wheel drive,4.0,"Diesel,Luxury",Large,Sedan,22,18,617,2729,19.8
Mercedes-Benz,300-Class,1993,regular,177.0,6,AUTOMATIC,all wheel drive,4.0,Luxury,Midsize,Sedan,19,15,617,2433,16.8
Mercedes-Benz,300-Class,1993,regular,194.0,6,AUTOMATIC,rear wheel drive,4.0,Luxury,Midsize,Sedan,23,17,617,2247,19.700000000000003
Mercedes-Benz,300-Class,1993,regular,228.0,6,AUTOMATIC,rear wheel drive,4.0,Luxury,Large,Sedan,18,14,617,2540,15.8
Mitsubishi,3000GT,1997,regular,218.0,6,MANUAL,front wheel drive,2.0,"Hatchback,Performance",Compact,2dr Hatchback,23,17,436,3941,19.700000000000003
Mitsubishi,3000GT,1997,regular,161.0,6,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,22,17,436,3295,19.25
Mitsubishi,3000GT,1997,regular,320.0,6,MANUAL,all wheel drive,2.0,"Hatchback,Factory Tuner,Performance",Compact,2dr Hatchback,22,16,436,6008,18.700000000000003
Mitsubishi,3000GT,1998,regular,320.0,6,MANUAL,all wheel drive,2.0,"Hatchback,Factory Tuner,Performance",Compact,2dr Hatchback,22,16,436,6710,18.700000000000003
Mitsubishi,3000GT,1998,regular,161.0,6,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,22,17,436,3701,19.25
Mitsubishi,3000GT,1998,regular,218.0,6,MANUAL,front wheel drive,2.0,"Hatchback,Performance",Compact,2dr Hatchback,23,17,436,4671,19.700000000000003
Mitsubishi,3000GT,1999,regular,218.0,6,MANUAL,front wheel drive,2.0,"Hatchback,Performance",Compact,2dr Hatchback,23,17,436,5306,19.700000000000003
Mitsubishi,3000GT,1999,regular,320.0,6,MANUAL,all wheel drive,2.0,"Hatchback,Factory Tuner,Performance",Compact,2dr Hatchback,22,16,436,7600,18.700000000000003
Mitsubishi,3000GT,1999,regular,161.0,6,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,22,17,436,4090,19.25
Chrysler,300,2015,regular,300.0,6,AUTOMATIC,all wheel drive,4.0,,Large,Sedan,27,18,1013,37570,22.05
Chrysler,300,2015,regular,292.0,6,AUTOMATIC,rear wheel drive,4.0,,Large,Sedan,31,19,1013,31695,24.400000000000002
Chrysler,300,2015,regular,292.0,6,AUTOMATIC,rear wheel drive,4.0,,Large,Sedan,31,19,1013,38070,24.400000000000002
Chrysler,300,2015,regular,292.0,6,AUTOMATIC,all wheel drive,4.0,,Large,Sedan,27,18,1013,44895,22.05
Chrysler,300,2015,regular,300.0,6,AUTOMATIC,rear wheel drive,4.0,Performance,Large,Sedan,31,19,1013,35070,24.400000000000002
Chrysler,300,2015,regular,292.0,6,AUTOMATIC,rear wheel drive,4.0,Performance,Large,Sedan,31,19,1013,42395,24.400000000000002
Chrysler,300,2015,regular,292.0,6,AUTOMATIC,all wheel drive,4.0,,Large,Sedan,27,18,1013,34195,22.05
Chrysler,300,2015,regular,292.0,6,AUTOMATIC,all wheel drive,4.0,,Large,Sedan,27,18,1013,40570,22.05
Chrysler,300,2016,regular,300.0,6,AUTOMATIC,all wheel drive,4.0,,Large,Sedan,27,18,1013,38095,22.05
Chrysler,300,2016,regular,300.0,6,AUTOMATIC,rear wheel drive,4.0,Performance,Large,Sedan,31,19,1013,35595,24.400000000000002
Chrysler,300,2016,regular,292.0,6,AUTOMATIC,all wheel drive,4.0,,Large,Sedan,27,18,1013,45190,22.05
Chrysler,300,2016,regular,292.0,6,AUTOMATIC,rear wheel drive,4.0,,Large,Sedan,31,19,1013,32260,24.400000000000002
Chrysler,300,2016,regular,292.0,6,AUTOMATIC,all wheel drive,4.0,,Large,Sedan,27,18,1013,37755,22.05
Chrysler,300,2016,regular,292.0,6,AUTOMATIC,all wheel drive,4.0,,Large,Sedan,27,18,1013,41055,22.05
Chrysler,300,2016,regular,300.0,6,AUTOMATIC,rear wheel drive,4.0,Performance,Large,Sedan,31,19,1013,36090,24.400000000000002
Chrysler,300,2016,regular,292.0,6,AUTOMATIC,rear wheel drive,4.0,Performance,Large,Sedan,31,19,1013,42690,24.400000000000002
Chrysler,300,2016,regular,292.0,6,AUTOMATIC,rear wheel drive,4.0,,Large,Sedan,31,19,1013,38555,24.400000000000002
Chrysler,300,2016,regular,292.0,6,AUTOMATIC,rear wheel drive,4.0,,Large,Sedan,31,19,1013,35255,24.400000000000002
Chrysler,300,2016,regular,300.0,6,AUTOMATIC,all wheel drive,4.0,,Large,Sedan,27,18,1013,38590,22.05
Chrysler,300,2016,regular,292.0,6,AUTOMATIC,all wheel drive,4.0,,Large,Sedan,27,18,1013,34760,22.05
Chrysler,300,2017,regular,292.0,6,AUTOMATIC,all wheel drive,4.0,,Large,Sedan,27,18,1013,41135,22.05
Chrysler,300,2017,regular,292.0,6,AUTOMATIC,all wheel drive,4.0,,Large,Sedan,27,18,1013,45270,22.05
Chrysler,300,2017,regular,300.0,6,AUTOMATIC,all wheel drive,4.0,,Large,Sedan,27,18,1013,38670,22.05
Chrysler,300,2017,regular,292.0,6,AUTOMATIC,rear wheel drive,4.0,Performance,Large,Sedan,30,19,1013,38635,23.950000000000003
Chrysler,300,2017,regular,300.0,6,AUTOMATIC,rear wheel drive,4.0,Performance,Large,Sedan,30,19,1013,36170,23.950000000000003
Chrysler,300,2017,regular,300.0,6,AUTOMATIC,all wheel drive,4.0,,Large,Sedan,27,18,1013,38175,22.05
Chrysler,300,2017,regular,292.0,6,AUTOMATIC,rear wheel drive,4.0,,Large,Sedan,30,19,1013,32340,23.950000000000003
Chrysler,300,2017,regular,292.0,6,AUTOMATIC,rear wheel drive,4.0,Performance,Large,Sedan,30,19,1013,42770,23.950000000000003
Chrysler,300,2017,regular,292.0,6,AUTOMATIC,all wheel drive,4.0,,Large,Sedan,27,18,1013,34840,22.05
Chrysler,300,2017,regular,300.0,6,AUTOMATIC,rear wheel drive,4.0,Performance,Large,Sedan,30,19,1013,35675,23.950000000000003
Chrysler,300M,2002,premium,250.0,6,AUTOMATIC,front wheel drive,4.0,Performance,Large,Sedan,24,16,1013,32065,19.6
Chrysler,300M,2002,premium,250.0,6,AUTOMATIC,front wheel drive,4.0,Performance,Large,Sedan,24,16,1013,28540,19.6
Chrysler,300M,2003,premium,255.0,6,AUTOMATIC,front wheel drive,4.0,Performance,Large,Sedan,25,16,1013,32315,20.05
Chrysler,300M,2003,regular,250.0,6,AUTOMATIC,front wheel drive,4.0,Performance,Large,Sedan,25,16,1013,28885,20.05
Chrysler,300M,2004,regular,250.0,6,AUTOMATIC,front wheel drive,4.0,Performance,Large,Sedan,25,16,1013,29185,20.05
Chrysler,300M,2004,premium,255.0,6,AUTOMATIC,front wheel drive,4.0,Performance,Large,Sedan,25,16,1013,32615,20.05
Nissan,300ZX,1994,regular,222.0,6,MANUAL,rear wheel drive,2.0,Performance,Compact,Convertible,22,16,2009,2847,18.700000000000003
Nissan,300ZX,1994,regular,222.0,6,MANUAL,rear wheel drive,2.0,Performance,Compact,Coupe,22,16,2009,2488,18.700000000000003
Nissan,300ZX,1994,regular,300.0,6,MANUAL,rear wheel drive,2.0,"Hatchback,Performance",Compact,2dr Hatchback,22,16,2009,2683,18.700000000000003
Nissan,300ZX,1994,regular,222.0,6,MANUAL,rear wheel drive,2.0,Performance,Compact,Coupe,22,16,2009,2553,18.700000000000003
Nissan,300ZX,1995,regular,300.0,6,MANUAL,rear wheel drive,2.0,Performance,Compact,Coupe,22,16,2009,3049,18.700000000000003
Nissan,300ZX,1995,regular,222.0,6,MANUAL,rear wheel drive,2.0,Performance,Compact,Coupe,22,17,2009,2774,19.25
Nissan,300ZX,1995,regular,222.0,6,MANUAL,rear wheel drive,2.0,Performance,Compact,Coupe,22,17,2009,2702,19.25
Nissan,300ZX,1995,regular,222.0,6,MANUAL,rear wheel drive,2.0,Performance,Compact,Convertible,22,17,2009,3101,19.25
Nissan,300ZX,1996,regular,300.0,6,MANUAL,rear wheel drive,2.0,Performance,Compact,Coupe,22,16,2009,3510,18.700000000000003
Nissan,300ZX,1996,regular,222.0,6,MANUAL,rear wheel drive,2.0,Performance,Compact,Coupe,22,17,2009,3107,19.25
Nissan,300ZX,1996,regular,222.0,6,MANUAL,rear wheel drive,2.0,Performance,Compact,Convertible,22,17,2009,3624,19.25
Nissan,300ZX,1996,regular,222.0,6,MANUAL,rear wheel drive,2.0,Performance,Compact,Coupe,22,17,2009,3185,19.25
Mazda,323,1992,regular,82.0,4,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,33,25,586,2000,28.6
Mazda,323,1992,regular,82.0,4,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,33,25,586,2000,28.6
Mazda,323,1993,regular,82.0,4,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,33,25,586,2000,28.6
Mazda,323,1993,regular,82.0,4,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,32,24,586,2000,27.6
Mazda,323,1994,regular,82.0,4,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,33,25,586,2000,28.6
Mercedes-Benz,350-Class,1990,diesel,134.0,6,AUTOMATIC,rear wheel drive,4.0,"Diesel,Luxury",Large,Sedan,23,19,617,2144,20.8
Mercedes-Benz,350-Class,1990,diesel,134.0,6,AUTOMATIC,rear wheel drive,4.0,"Diesel,Luxury",Large,Sedan,23,19,617,2098,20.8
Mercedes-Benz,350-Class,1991,diesel,134.0,6,AUTOMATIC,rear wheel drive,4.0,"Diesel,Luxury",Large,Sedan,23,19,617,2178,20.8
Mercedes-Benz,350-Class,1991,diesel,134.0,6,AUTOMATIC,rear wheel drive,4.0,"Diesel,Luxury",Large,Sedan,23,19,617,2311,20.8
Nissan,350Z,2007,regular,306.0,6,AUTOMATIC,rear wheel drive,2.0,High-Performance,Compact,Convertible,23,17,2009,36550,19.700000000000003
Nissan,350Z,2007,regular,306.0,6,AUTOMATIC,rear wheel drive,2.0,High-Performance,Compact,Convertible,23,17,2009,41250,19.700000000000003
Nissan,350Z,2007,regular,306.0,6,AUTOMATIC,rear wheel drive,2.0,High-Performance,Compact,Coupe,24,17,2009,30600,20.150000000000002
Nissan,350Z,2007,regular,306.0,6,AUTOMATIC,rear wheel drive,2.0,High-Performance,Compact,Coupe,24,17,2009,37100,20.150000000000002
Nissan,350Z,2007,regular,306.0,6,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Coupe,25,18,2009,27900,21.15
Nissan,350Z,2007,regular,306.0,6,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Coupe,25,18,2009,32700,21.15
Nissan,350Z,2007,regular,306.0,6,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Convertible,24,17,2009,40250,20.150000000000002
Nissan,350Z,2007,regular,306.0,6,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Convertible,24,17,2009,35550,20.150000000000002
Nissan,350Z,2007,regular,306.0,6,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Coupe,25,18,2009,36100,21.15
Nissan,350Z,2007,regular,306.0,6,AUTOMATIC,rear wheel drive,2.0,High-Performance,Compact,Coupe,24,17,2009,33200,20.150000000000002
Nissan,350Z,2007,regular,306.0,6,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Convertible,24,17,2009,37900,20.150000000000002
Nissan,350Z,2007,regular,306.0,6,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Coupe,25,18,2009,29600,21.15
Nissan,350Z,2007,regular,306.0,6,MANUAL,rear wheel drive,2.0,"Factory Tuner,High-Performance",Compact,Coupe,25,18,2009,38070,21.15
Nissan,350Z,2007,regular,306.0,6,AUTOMATIC,rear wheel drive,2.0,High-Performance,Compact,Convertible,23,17,2009,38900,19.700000000000003
Nissan,350Z,2008,regular,306.0,6,AUTOMATIC,rear wheel drive,2.0,High-Performance,Compact,Coupe,24,17,2009,33840,20.150000000000002
Nissan,350Z,2008,regular,306.0,6,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Convertible,24,17,2009,38630,20.150000000000002
Nissan,350Z,2008,regular,306.0,6,AUTOMATIC,rear wheel drive,2.0,High-Performance,Compact,Convertible,23,17,2009,39630,19.700000000000003
Nissan,350Z,2008,regular,306.0,6,AUTOMATIC,rear wheel drive,2.0,High-Performance,Compact,Coupe,24,17,2009,37740,20.150000000000002
Nissan,350Z,2008,regular,306.0,6,AUTOMATIC,rear wheel drive,2.0,High-Performance,Compact,Convertible,23,17,2009,41980,19.700000000000003
Nissan,350Z,2008,regular,306.0,6,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Convertible,24,17,2009,36280,20.150000000000002
Nissan,350Z,2008,regular,306.0,6,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Coupe,25,18,2009,36740,21.15
Nissan,350Z,2008,regular,306.0,6,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Convertible,24,17,2009,40980,20.150000000000002
Nissan,350Z,2008,regular,306.0,6,MANUAL,rear wheel drive,2.0,"Factory Tuner,High-Performance",Compact,Coupe,25,18,2009,38680,21.15
Nissan,350Z,2008,regular,306.0,6,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Coupe,25,18,2009,28510,21.15
Nissan,350Z,2008,regular,306.0,6,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Coupe,25,18,2009,30210,21.15
Nissan,350Z,2008,regular,306.0,6,AUTOMATIC,rear wheel drive,2.0,High-Performance,Compact,Coupe,24,17,2009,31210,20.150000000000002
Nissan,350Z,2008,regular,306.0,6,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Coupe,25,18,2009,33340,21.15
Nissan,350Z,2008,regular,306.0,6,AUTOMATIC,rear wheel drive,2.0,High-Performance,Compact,Convertible,23,17,2009,37280,19.700000000000003
Nissan,350Z,2009,regular,306.0,6,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Convertible,24,17,2009,41570,20.150000000000002
Nissan,350Z,2009,regular,306.0,6,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Convertible,24,17,2009,36870,20.150000000000002
Nissan,350Z,2009,regular,306.0,6,AUTOMATIC,rear wheel drive,2.0,High-Performance,Compact,Convertible,23,17,2009,42570,19.700000000000003
Nissan,350Z,2009,regular,306.0,6,AUTOMATIC,rear wheel drive,2.0,High-Performance,Compact,Convertible,23,17,2009,37870,19.700000000000003
Nissan,350Z,2009,regular,306.0,6,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Convertible,24,17,2009,39220,20.150000000000002
Nissan,350Z,2009,regular,306.0,6,AUTOMATIC,rear wheel drive,2.0,High-Performance,Compact,Convertible,23,17,2009,40220,19.700000000000003
Ferrari,360,2002,premium,400.0,8,MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Convertible,15,10,2774,160829,12.25
Ferrari,360,2002,premium,400.0,8,MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,15,10,2774,140615,12.25
Ferrari,360,2002,premium,400.0,8,AUTOMATED_MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,15,10,2774,150694,12.25
Ferrari,360,2002,premium,400.0,8,AUTOMATED_MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Convertible,15,10,2774,170829,12.25
Ferrari,360,2003,premium,400.0,8,MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Convertible,15,10,2774,165986,12.25
Ferrari,360,2003,premium,400.0,8,AUTOMATED_MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,15,10,2774,154090,12.25
Ferrari,360,2003,premium,400.0,8,MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,15,10,2774,143860,12.25
Ferrari,360,2003,premium,400.0,8,AUTOMATED_MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Convertible,15,10,2774,176287,12.25
Ferrari,360,2004,premium,400.0,8,AUTOMATED_MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,15,10,2774,157767,12.25
Ferrari,360,2004,premium,425.0,8,AUTOMATED_MANUAL,rear wheel drive,2.0,"Exotic,Factory Tuner,High-Performance",Compact,Coupe,15,10,2774,187124,12.25
Ferrari,360,2004,premium,400.0,8,MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,15,10,2774,147332,12.25
Ferrari,360,2004,premium,400.0,8,MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Convertible,15,10,2774,169900,12.25
Ferrari,360,2004,premium,400.0,8,AUTOMATED_MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Convertible,15,10,2774,180408,12.25
Nissan,370Z,2015,premium,350.0,6,AUTOMATIC,rear wheel drive,2.0,"Factory Tuner,High-Performance",Compact,Coupe,26,19,2009,46790,22.150000000000002
Nissan,370Z,2015,premium,332.0,6,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Convertible,24,17,2009,48100,20.150000000000002
Nissan,370Z,2015,premium,332.0,6,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Coupe,26,18,2009,29990,21.6
Nissan,370Z,2015,premium,332.0,6,AUTOMATIC,rear wheel drive,2.0,High-Performance,Compact,Convertible,25,18,2009,41820,21.15
Nissan,370Z,2015,premium,332.0,6,AUTOMATIC,rear wheel drive,2.0,High-Performance,Compact,Coupe,26,19,2009,31290,22.150000000000002
Nissan,370Z,2015,premium,332.0,6,AUTOMATIC,rear wheel drive,2.0,High-Performance,Compact,Coupe,26,19,2009,34870,22.150000000000002
Nissan,370Z,2015,premium,332.0,6,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Coupe,26,18,2009,33570,21.6
Nissan,370Z,2015,premium,332.0,6,AUTOMATIC,rear wheel drive,2.0,High-Performance,Compact,Convertible,25,18,2009,46570,21.15
Nissan,370Z,2015,premium,332.0,6,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Coupe,26,18,2009,37970,21.6
Nissan,370Z,2015,premium,332.0,6,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Coupe,26,18,2009,37070,21.6
Nissan,370Z,2015,premium,332.0,6,AUTOMATIC,rear wheel drive,2.0,High-Performance,Compact,Convertible,25,18,2009,49400,21.15
Nissan,370Z,2015,premium,332.0,6,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Convertible,24,17,2009,45270,20.150000000000002
Nissan,370Z,2015,premium,332.0,6,AUTOMATIC,rear wheel drive,2.0,High-Performance,Compact,Coupe,26,19,2009,39270,22.150000000000002
Nissan,370Z,2015,premium,350.0,6,MANUAL,rear wheel drive,2.0,"Factory Tuner,High-Performance",Compact,Coupe,26,18,2009,45490,21.6
Nissan,370Z,2015,premium,350.0,6,MANUAL,rear wheel drive,2.0,"Factory Tuner,High-Performance",Compact,Coupe,26,18,2009,41990,21.6
Nissan,370Z,2015,premium,332.0,6,AUTOMATIC,rear wheel drive,2.0,High-Performance,Compact,Coupe,26,19,2009,38370,22.150000000000002
Nissan,370Z,2015,premium,350.0,6,AUTOMATIC,rear wheel drive,2.0,"Factory Tuner,High-Performance",Compact,Coupe,26,19,2009,43290,22.150000000000002
Nissan,370Z,2016,premium,332.0,6,AUTOMATIC,rear wheel drive,2.0,High-Performance,Compact,Convertible,25,18,2009,41820,21.15
Nissan,370Z,2016,premium,332.0,6,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Convertible,24,17,2009,48100,20.150000000000002
Nissan,370Z,2016,premium,350.0,6,AUTOMATIC,rear wheel drive,2.0,"Factory Tuner,High-Performance",Compact,Coupe,26,19,2009,43290,22.150000000000002
Nissan,370Z,2016,premium,332.0,6,AUTOMATIC,rear wheel drive,2.0,High-Performance,Compact,Coupe,26,19,2009,39270,22.150000000000002
Nissan,370Z,2016,premium,332.0,6,AUTOMATIC,rear wheel drive,2.0,High-Performance,Compact,Coupe,26,19,2009,34870,22.150000000000002
Nissan,370Z,2016,premium,350.0,6,MANUAL,rear wheel drive,2.0,"Factory Tuner,High-Performance",Compact,Coupe,26,18,2009,41990,21.6
Nissan,370Z,2016,premium,332.0,6,AUTOMATIC,rear wheel drive,2.0,High-Performance,Compact,Coupe,26,19,2009,38370,22.150000000000002
Nissan,370Z,2016,premium,332.0,6,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Convertible,24,17,2009,45270,20.150000000000002
Nissan,370Z,2016,premium,350.0,6,MANUAL,rear wheel drive,2.0,"Factory Tuner,High-Performance",Compact,Coupe,26,18,2009,45490,21.6
Nissan,370Z,2016,premium,332.0,6,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Coupe,26,18,2009,29990,21.6
Nissan,370Z,2016,premium,332.0,6,AUTOMATIC,rear wheel drive,2.0,High-Performance,Compact,Convertible,25,18,2009,46570,21.15
Nissan,370Z,2016,premium,350.0,6,AUTOMATIC,rear wheel drive,2.0,"Factory Tuner,High-Performance",Compact,Coupe,26,19,2009,46790,22.150000000000002
Nissan,370Z,2016,premium,332.0,6,AUTOMATIC,rear wheel drive,2.0,High-Performance,Compact,Convertible,25,18,2009,49400,21.15
Nissan,370Z,2016,premium,332.0,6,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Coupe,26,18,2009,37070,21.6
Nissan,370Z,2016,premium,332.0,6,AUTOMATIC,rear wheel drive,2.0,High-Performance,Compact,Coupe,26,19,2009,31290,22.150000000000002
Nissan,370Z,2016,premium,332.0,6,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Coupe,26,18,2009,37970,21.6
Nissan,370Z,2016,premium,332.0,6,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Coupe,26,18,2009,33570,21.6
Nissan,370Z,2017,premium,332.0,6,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Coupe,26,18,2009,37970,21.6
Nissan,370Z,2017,premium,332.0,6,AUTOMATIC,rear wheel drive,2.0,High-Performance,Compact,Coupe,26,19,2009,38370,22.150000000000002
Nissan,370Z,2017,premium,332.0,6,AUTOMATIC,rear wheel drive,2.0,High-Performance,Compact,Coupe,26,19,2009,34870,22.150000000000002
Nissan,370Z,2017,premium,332.0,6,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Coupe,26,18,2009,29990,21.6
Nissan,370Z,2017,premium,350.0,6,MANUAL,rear wheel drive,2.0,"Factory Tuner,High-Performance",Compact,Coupe,26,18,2009,45490,21.6
Nissan,370Z,2017,premium,350.0,6,MANUAL,rear wheel drive,2.0,"Factory Tuner,High-Performance",Compact,Coupe,26,18,2009,41990,21.6
Nissan,370Z,2017,premium,332.0,6,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Convertible,24,17,2009,45270,20.150000000000002
Nissan,370Z,2017,premium,332.0,6,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Coupe,26,18,2009,33570,21.6
Nissan,370Z,2017,premium,332.0,6,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Convertible,24,17,2009,48100,20.150000000000002
Nissan,370Z,2017,premium,332.0,6,AUTOMATIC,rear wheel drive,2.0,High-Performance,Compact,Coupe,26,19,2009,39270,22.150000000000002
Nissan,370Z,2017,premium,332.0,6,AUTOMATIC,rear wheel drive,2.0,High-Performance,Compact,Convertible,25,18,2009,46570,21.15
Nissan,370Z,2017,premium,332.0,6,AUTOMATIC,rear wheel drive,2.0,High-Performance,Compact,Convertible,25,18,2009,49400,21.15
Nissan,370Z,2017,premium,332.0,6,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Coupe,26,18,2009,37070,21.6
Nissan,370Z,2017,premium,332.0,6,AUTOMATIC,rear wheel drive,2.0,High-Performance,Compact,Convertible,25,18,2009,41820,21.15
Nissan,370Z,2017,premium,350.0,6,AUTOMATIC,rear wheel drive,2.0,"Factory Tuner,High-Performance",Compact,Coupe,26,19,2009,46790,22.150000000000002
Nissan,370Z,2017,premium,350.0,6,AUTOMATIC,rear wheel drive,2.0,"Factory Tuner,High-Performance",Compact,Coupe,26,19,2009,43290,22.150000000000002
Nissan,370Z,2017,premium,332.0,6,AUTOMATIC,rear wheel drive,2.0,High-Performance,Compact,Coupe,26,19,2009,31290,22.150000000000002
Mazda,3,2015,regular,184.0,4,MANUAL,front wheel drive,4.0,Performance,Compact,Sedan,37,25,586,25045,30.400000000000006
Mazda,3,2015,regular,184.0,4,AUTOMATIC,front wheel drive,4.0,Performance,Compact,Sedan,39,28,586,26095,32.95
Mazda,3,2015,regular,155.0,4,AUTOMATIC,front wheel drive,4.0,,Compact,Sedan,41,30,586,23795,34.95
Mazda,3,2015,regular,155.0,4,MANUAL,front wheel drive,4.0,,Compact,Sedan,41,29,586,19595,34.4
Mazda,3,2015,regular,155.0,4,MANUAL,front wheel drive,4.0,,Compact,Sedan,41,29,586,18445,34.4
Mazda,3,2015,regular,184.0,4,MANUAL,front wheel drive,4.0,Performance,Compact,Sedan,37,25,586,23845,30.400000000000006
Mazda,3,2015,regular,184.0,4,AUTOMATIC,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,37,27,586,25395,31.500000000000004
